TIMESTAMP,PD3,PD6,STAR_TRACKER_STATE,HD_CAMERA_STATE,OPTICAL_RX_STATE
2020-11-16 09:03:46,0.289384,0.0,1,1,1
2020-11-16 09:04:06,0.343494,0.0,1,1,1
2020-11-16 09:04:11,0.35718,0.0,1,1,1
2020-11-16 09:04:26,0.395885,0.0,1,1,1
2020-11-16 09:05:26,0.576409,0.0,1,1,1
2020-11-16 09:05:36,0.607388,0.0,1,1,1
2020-11-16 09:06:06,0.770781,0.0,1,1,1
2020-11-16 09:06:21,0.760085,0.0,1,1,1
2020-11-16 09:06:26,0.777973,0.0,1,1,1
2020-11-16 09:07:16,0.939463,0.0,1,1,1
2020-11-16 09:07:26,0.970622,0.0,1,1,1
2020-11-16 09:07:31,0.989079,0.0,1,1,1
2020-11-16 09:07:51,1.02765,0.0,1,1,1
2020-11-16 09:08:46,1.00327,0.0,1,1,1
2020-11-16 09:08:56,0.984417,0.0,1,1,1
2020-11-16 09:09:36,0.833665,0.0,1,1,1
2020-11-16 09:09:41,0.810998,0.0,1,1,1
2020-11-16 09:09:51,0.763638,0.0,1,1,1
2020-11-16 09:10:06,0.698028,0.0,1,1,1
2020-11-16 09:11:01,0.401464,0.0,1,1,1
2020-11-16 09:11:11,0.351697,0.0,1,1,1
2020-11-16 09:11:21,0.294754,0.0,1,1,1
2020-11-16 10:14:16,0.0,0.885337,1,1,0
2020-11-16 10:16:41,0.0,0.483641,1,1,1
2020-11-16 10:16:51,0.0,0.314271,1,1,1
2020-11-16 10:16:56,0.0,0.248255,1,1,1
2020-11-16 10:17:01,,0.191396,1,1,1
2020-11-16 10:17:06,0.0,0.14583,1,1,1
2020-11-16 10:38:11,0.0154256,0.0,1,1,1
2020-11-16 10:38:16,0.0359994,0.0,1,1,1
2020-11-16 10:39:56,0.4609,0.0,1,1,1
2020-11-16 10:40:01,0.478197,0.0,1,1,1
2020-11-16 10:40:21,0.573345,0.0,1,1,1
2020-11-16 10:40:26,0.594919,0.0,1,1,1
2020-11-16 10:40:51,0.691335,0.0,1,1,1
2020-11-16 10:41:16,0.781589,0.0,1,1,1
2020-11-16 10:41:21,0.792514,0.0,1,1,1
2020-11-16 10:41:51,0.893009,0.0264238,1,1,1
2020-11-16 10:41:56,0.905404,0.127162,1,1,1
2020-11-16 10:42:01,0.917998,0.159196,1,1,1
2020-11-16 10:42:06,0.93512,0.175273,1,1,1
2020-11-16 10:42:11,0.943832,0.194088,1,1,1
2020-11-16 10:42:16,0.957099,0.212972,1,1,1
2020-11-16 10:42:21,0.966085,0.229221,1,1,1
2020-11-16 10:42:26,0.975189,0.245531,1,1,1
2020-11-16 10:42:31,0.989079,0.261907,1,1,1
2020-11-16 10:42:36,0.993775,0.272865,1,1,1
2020-11-16 10:42:41,0.998504,0.294883,1,1,1
2020-11-16 10:42:46,1.00807,0.308719,1,1,1
2020-11-16 10:42:51,1.00807,0.328193,1,1,1
2020-11-16 10:43:06,1.01291,0.37321,1,1,1
2020-11-16 10:43:11,1.01291,0.390292,1,1,1
2020-11-16 10:43:16,1.01291,0.40462,1,1,1
2020-11-16 10:43:21,1.01291,0.419036,1,1,1
2020-11-16 10:43:26,1.00807,0.433544,1,1,1
2020-11-16 10:43:31,1.00807,0.448152,1,1,1
2020-11-16 10:43:36,1.00327,0.462862,1,1,1
2020-11-16 10:43:41,0.998504,0.474708,1,1,1
2020-11-16 10:43:46,0.989079,0.489619,1,1,1
2020-11-16 10:43:51,0.989079,0.501633,1,1,1
2020-11-16 10:43:56,0.979787,0.513726,1,1,1
2020-11-16 10:44:01,0.970622,0.525903,1,1,1
2020-11-16 10:44:06,0.966085,0.535092,1,1,1
2020-11-16 10:44:11,0.961578,0.553624,1,1,1
2020-11-16 10:44:16,0.952649,0.566096,1,1,1
2020-11-16 10:44:21,0.943832,0.575516,1,1,1
2020-11-16 10:44:26,0.930803,0.588166,1,1,1
2020-11-16 10:44:31,0.922242,0.600923,1,1,1
2020-11-16 10:44:36,0.909579,0.610565,1,1,1
2020-11-16 10:44:41,0.905404,0.623523,1,1,1
2020-11-16 10:44:46,0.893009,0.633321,1,1,1
2020-11-16 20:04:44,0.519183,0.0,1,1,1
2020-11-16 20:06:34,0.735539,0.0,1,1,1
2020-11-16 20:06:49,0.753014,0.0,1,1,1
2020-11-16 20:07:29,0.799865,0.0,1,1,1
2020-11-16 20:07:49,0.818492,0.0,1,1,1
2020-11-16 20:14:19,0.725186,0.0,1,1,1
2020-11-16 20:14:39,0.711527,0.0,1,1,1
2020-11-16 20:15:19,0.688003,0.0,1,1,1
2020-11-16 20:23:54,0.922242,0.0,1,1,1
2020-11-16 20:25:29,1.00807,0.00264208,1,1,1
2020-11-16 20:25:39,1.01778,0.00264208,1,1,1
2020-11-16 20:25:44,1.0227,0.00528418,1,1,1
2020-11-16 20:25:49,1.03265,0.00528418,1,1,1
2020-11-16 20:25:59,1.03768,0.00528418,1,1,1
2020-11-16 20:26:04,1.04789,0.00528418,1,1,1
2020-11-16 20:26:09,1.04789,0.00792631,1,1,1
2020-11-16 20:26:14,1.05828,0.00792631,1,1,1
2020-11-16 20:26:19,1.06354,0.00792631,1,1,1
2020-11-16 20:26:24,1.06886,0.0105685,1,1,1
2020-11-16 20:26:29,1.07423,0.0105685,1,1,1
2020-11-16 20:26:39,1.07966,0.0105685,1,1,1
2020-11-16 20:26:49,1.09067,0.0132108,1,1,1
2020-11-16 20:26:54,1.09067,0.0105685,1,1,1
2020-11-16 20:26:59,1.09627,0.0158531,1,1,1
2020-11-16 20:27:09,1.10765,0.0158531,0,1,1
2020-11-16 20:27:19,1.11343,0.0158531,0,1,1
2020-11-16 20:27:24,1.11929,0.0184956,0,1,1
2020-11-16 20:27:29,1.11929,0.0211382,0,1,1
2020-11-16 20:27:39,1.12522,0.0184956,0,1,1
2020-11-16 20:27:44,1.12522,0.0211382,0,1,1
2020-11-16 20:27:49,1.13122,0.0237809,0,1,1
2020-11-16 20:28:04,1.1373,0.0237809,0,1,1
2020-11-16 20:28:09,1.1373,0.0264238,0,1,1
2020-11-16 20:28:19,1.14346,0.0264238,0,1,1
2020-11-16 20:28:24,1.14346,0.0290669,0,1,1
2020-11-16 20:28:34,1.14971,0.0264238,0,1,1
2020-11-16 20:28:39,1.14971,0.0290669,0,1,1
2020-11-16 20:28:44,1.16247,0.0317102,0,1,1
2020-11-16 20:28:54,1.16247,0.0290669,0,1,1
2020-11-16 20:29:09,1.16899,0.0343537,0,1,1
2020-11-16 20:29:24,1.16899,0.0369975,0,1,1
2020-11-16 20:29:39,1.17562,0.0369975,0,1,1
2020-11-16 20:29:49,1.18235,0.0369975,0,1,1
2020-11-16 20:29:54,1.18235,0.0396415,0,1,1
2020-11-16 20:30:04,1.1892,0.0422858,0,1,1
2020-11-16 20:30:09,1.19616,0.0422858,0,1,1
2020-11-16 20:30:14,1.19616,0.0449304,0,1,1
2020-11-16 20:30:19,1.20325,0.0475753,0,1,1
2020-11-16 20:30:24,1.20325,0.0449304,0,1,1
2020-11-16 20:30:34,1.21047,0.0475753,0,1,1
2020-11-16 20:30:49,1.21047,0.0502205,0,1,1
2020-11-16 20:30:54,1.21047,0.0449304,0,1,1
2020-11-16 20:31:04,1.21047,0.0528661,0,1,1
2020-11-16 20:31:09,1.21784,0.0528661,0,1,1
2020-11-16 20:31:14,1.21784,0.0555121,0,1,1
2020-11-16 20:31:29,1.21784,0.0581584,0,1,1
2020-11-16 20:31:34,1.21784,0.0608052,0,1,1
2020-11-16 20:31:44,1.21784,0.0634524,0,1,1
2020-11-16 20:31:49,1.21784,0.0661,0,1,1
2020-11-16 20:31:59,1.21784,0.0687481,0,1,1
2020-11-16 20:32:04,1.21784,0.0713967,0,1,1
2020-11-16 20:32:09,1.21784,0.0740458,0,1,1
2020-11-16 20:32:14,1.21784,0.0766954,0,1,1
2020-11-16 20:32:19,1.21784,0.0793455,0,1,1
2020-11-16 20:32:24,1.22535,0.0793455,0,1,1
2020-11-16 20:32:29,1.22535,0.0846475,0,1,1
2020-11-16 20:32:34,1.22535,0.0872993,0,1,1
2020-11-16 20:32:39,1.22535,0.0899518,0,1,1
2020-11-16 20:32:44,1.23302,0.0926049,0,1,1
2020-11-16 20:32:54,1.23302,0.100568,0,1,1
2020-11-16 20:32:59,1.24087,0.103224,0,1,1
2020-11-16 20:33:04,1.24087,0.105881,0,1,1
2020-11-16 20:33:09,1.24087,0.108538,0,1,1
2020-11-16 20:33:14,1.2489,0.113855,0,1,1
2020-11-16 20:33:19,1.24087,0.116515,0,1,1
2020-11-16 20:33:24,1.2489,0.116515,0,1,1
2020-11-16 20:33:29,1.25713,0.119175,0,1,1
2020-11-16 20:33:34,1.25713,0.121837,0,1,1
2020-11-16 20:33:39,1.25713,0.124499,0,1,1
2020-11-16 20:33:44,1.25713,0.127162,0,1,1
2020-11-16 20:33:49,1.26557,0.129826,0,1,1
2020-11-16 20:33:54,1.25713,0.132491,0,1,1
2020-11-16 20:33:59,1.25713,0.135157,0,1,1
2020-11-16 20:34:04,1.29238,0.135157,0,1,1
2020-11-16 20:34:09,1.27424,0.140492,0,1,1
2020-11-16 20:34:19,1.29238,0.14583,0,1,1
2020-11-16 20:34:24,1.30189,0.148501,0,1,1
2020-11-16 20:34:29,1.30189,0.151173,0,1,1
2020-11-16 20:34:44,1.31174,0.159196,0,1,1
2020-11-16 20:34:54,1.30189,0.161873,0,1,1
2020-11-16 20:34:59,1.31174,0.167229,0,1,1
2020-11-16 20:35:04,1.31174,0.169909,0,1,1
2020-11-16 20:35:14,1.32198,0.17259,0,1,1
2020-11-16 20:35:19,1.32198,0.177957,0,1,1
2020-11-16 20:35:24,1.31174,0.177957,0,1,1
2020-11-16 20:35:29,1.31174,0.180642,0,1,1
2020-11-16 20:35:34,1.31174,0.183328,0,1,1
2020-11-16 20:35:39,1.30189,0.183328,0,1,1
2020-11-16 20:35:44,1.31174,0.186016,0,1,1
2020-11-16 20:35:49,1.31174,0.188705,0,1,1
2020-11-16 20:35:54,1.30189,0.191396,0,1,1
2020-11-16 20:35:59,1.29238,0.194088,0,1,1
2020-11-16 20:36:04,1.30189,0.194088,0,1,1
2020-11-16 20:36:09,1.29238,0.196781,0,1,1
2020-11-16 20:36:14,1.26557,0.202172,0,1,1
2020-11-16 20:36:24,1.26557,0.20487,0,1,1
2020-11-16 20:36:29,1.25713,0.207569,0,1,1
2020-11-16 20:36:34,1.2489,0.21027,0,1,1
2020-11-16 20:36:44,1.24087,0.212972,0,1,1
2020-11-16 20:36:49,1.23302,0.215676,0,1,1
2020-11-16 20:36:54,1.22535,0.218382,0,1,1
2020-11-16 20:36:59,1.21784,0.221089,0,1,1
2020-11-16 20:37:04,1.21047,0.221089,0,1,1
2020-11-16 20:37:09,1.20325,0.223798,0,1,1
2020-11-16 20:37:14,1.1892,0.226508,0,1,1
2020-11-16 20:37:19,1.17562,0.229221,0,1,1
2020-11-16 20:37:29,1.16899,0.231934,0,1,1
2020-11-16 20:37:39,1.14346,0.231934,0,1,1
2020-11-16 20:37:44,1.13122,0.231934,0,1,1
2020-11-16 20:37:49,1.12522,0.23465,0,1,1
2020-11-16 20:37:54,1.10765,0.23465,0,1,1
2020-11-16 20:37:59,1.09627,0.240087,1,1,1
2020-11-16 20:38:04,1.07966,0.237367,1,1,1
2020-11-16 20:38:09,1.06886,0.237367,1,1,1
2020-11-16 20:38:14,1.05828,0.237367,1,1,1
2020-11-16 20:38:19,1.04276,0.237367,1,1,1
2020-11-16 20:38:24,1.02765,0.237367,1,1,1
2020-11-16 20:38:29,1.00807,0.240087,1,1,1
2020-11-16 20:38:34,0.993775,0.240087,1,1,1
2020-11-16 20:38:39,0.979787,0.240087,1,1,1
2020-11-16 20:38:44,0.966085,0.240087,1,1,1
2020-11-16 20:38:49,0.948227,0.240087,1,1,1
2020-11-16 20:38:54,0.92651,0.240087,1,1,1
2020-11-16 20:38:59,0.913777,0.240087,1,1,1
2020-11-16 20:39:04,0.901251,0.237367,1,1,1
2020-11-16 20:39:09,0.880802,0.237367,1,1,1
2020-11-16 20:39:14,0.856912,0.240087,1,1,1
2020-11-16 20:39:19,0.841347,0.23465,1,1,1
2020-11-16 20:39:24,0.822262,0.237367,1,1,1
2020-11-16 20:39:29,0.799865,0.237367,1,1,1
2020-11-16 20:39:34,0.781589,0.23465,1,1,1
2020-11-16 20:39:39,0.767203,0.23465,1,1,1
2020-11-16 20:39:44,0.763638,0.231934,1,1,1
2020-11-16 20:39:49,0.745991,0.23465,1,1,1
2020-11-16 20:39:54,0.711527,0.229221,1,1,1
2020-11-16 20:39:59,0.674763,0.229221,1,1,1
2020-11-16 20:40:04,0.651923,0.229221,1,1,1
2020-11-16 20:40:09,0.626298,0.229221,1,1,1
2020-11-16 20:40:14,0.60114,0.221089,1,1,1
2020-11-16 20:40:19,0.576409,0.226508,1,1,1
2020-11-16 20:40:24,0.552069,0.223798,1,1,1
2020-11-16 20:40:29,0.528088,0.221089,1,1,1
2020-11-16 20:40:34,0.501505,0.223798,1,1,1
2020-11-16 20:40:39,0.478197,0.221089,1,1,1
2020-11-16 20:40:44,0.452307,0.218382,1,1,1
2020-11-16 20:40:49,0.426738,0.215676,1,1,1
2020-11-16 20:40:54,0.398673,0.212972,1,1,1
2020-11-16 20:40:59,0.370935,0.215676,1,1,1
2020-11-16 20:41:04,0.346226,0.21027,1,1,1
2020-11-16 20:41:09,0.319026,0.21027,1,1,1
2020-11-16 20:41:14,0.292068,0.207569,1,1,1
2020-11-16 20:41:19,0.273328,0.207569,1,1,1
2020-11-16 20:41:24,0.267992,0.202172,1,1,1
2020-11-16 20:41:29,0.25203,0.20487,1,1,1
2020-11-16 20:41:34,0.157471,0.202172,1,1,1
2020-11-16 20:41:39,0.154868,0.199476,1,1,1
2020-11-16 20:41:44,0.152267,0.196781,1,1,1
2020-11-16 20:41:49,0.149666,0.194088,1,1,1
2020-11-16 20:41:54,0.144469,0.194088,1,1,1
2020-11-16 20:41:59,0.141871,0.194088,1,1,1
2020-11-16 20:42:04,0.139275,0.188705,1,1,1
2020-11-16 20:42:09,0.136679,0.188705,1,1,1
2020-11-16 20:42:14,0.131491,0.186016,1,1,1
2020-11-16 20:42:19,0.128898,0.183328,1,1,1
2020-11-16 20:42:24,0.126306,0.183328,1,1,1
2020-11-16 20:42:29,0.118536,0.180642,1,1,1
2020-11-16 20:42:34,0.113359,0.180642,1,1,1
2020-11-16 20:42:39,0.108186,0.177957,1,1,1
2020-11-16 20:42:44,0.1056,0.175273,1,1,1
2020-11-16 20:42:49,0.100431,0.175273,1,1,1
2020-11-16 20:42:54,0.0952648,0.175273,1,1,1
2020-11-16 20:42:59,0.0926826,0.169909,1,1,1
2020-11-16 20:43:04,0.08752,0.169909,1,1,1
2020-11-16 20:43:09,0.0823597,0.169909,1,1,1
2020-11-16 20:43:14,0.0797804,0.167229,1,1,1
2020-11-16 20:43:19,0.0746234,0.16455,1,1,1
2020-11-16 20:43:24,0.0694683,0.161873,1,1,1
2020-11-16 20:43:29,0.0668915,0.161873,1,1,1
2020-11-16 20:43:34,0.0617392,0.159196,1,1,1
2020-11-16 20:43:39,0.0591636,0.156521,1,1,1
2020-11-16 20:43:44,0.0514393,0.156521,1,1,1
2020-11-16 20:43:49,0.0514393,0.153847,1,1,1
2020-11-16 20:43:54,0.0462915,0.153847,1,1,1
2020-11-16 20:43:59,0.0411449,0.153847,1,1,1
2020-11-16 20:44:04,0.038572,0.148501,1,1,1
2020-11-16 20:44:09,0.0359994,0.148501,1,1,1
2020-11-16 20:44:14,0.0308549,0.148501,1,1,1
2020-11-16 20:44:19,0.0308549,0.14583,1,1,1
2020-11-16 20:44:34,0.0205681,0.143161,1,1,1
2020-11-16 20:44:39,0.0205681,0.140492,1,1,1
2020-11-16 20:44:44,0.0154256,0.140492,1,1,1
2020-11-16 20:44:49,0.0154256,0.137824,1,1,1
2020-11-16 20:44:54,0.0128545,0.135157,1,1,1
2020-11-16 20:45:04,0.0102835,0.132491,1,1,1
2020-11-16 20:45:09,0.00771257,0.129826,1,1,1
2020-11-16 20:45:14,0.00771257,0.132491,1,1,1
2020-11-16 20:45:19,0.00257083,0.129826,1,1,1
2020-11-16 20:45:24,0.00514169,0.129826,1,1,1
2020-11-16 20:45:29,0.00257083,0.127162,1,1,1
2020-11-16 20:45:34,0.0,0.121837,1,1,1
2020-11-16 20:45:49,0.0,0.116515,1,1,1
2020-11-16 20:46:19,0.0,0.108538,1,1,1
2020-11-16 20:48:14,0.00514169,0.116515,1,1,1
2020-11-16 20:48:19,0.0128545,0.116515,1,1,1
2020-11-16 20:48:24,0.0179968,0.116515,1,1,1
2020-11-16 20:48:34,0.0257112,0.113855,1,1,1
2020-11-16 20:48:54,0.0282829,0.111196,1,1,1
2020-11-16 20:48:59,0.0257112,0.111196,1,1,1
2020-11-16 20:49:04,0.0282829,0.108538,1,1,1
2020-11-16 20:49:19,0.0231396,0.105881,1,1,1
2020-11-16 20:49:24,0.0205681,0.105881,1,1,1
2020-11-16 20:49:39,0.00514169,0.103224,1,1,1
2020-11-16 20:49:44,0.0,0.100568,1,1,1
2020-11-16 20:50:54,0.0,0.194088,1,1,1
2020-11-16 20:50:59,0.0,0.21027,1,1,1
2020-11-16 20:51:09,0.0,0.245531,1,1,1
2020-11-16 20:51:19,0.0,0.281105,1,1,1
2020-11-16 20:51:29,0.0,0.325403,1,1,1
2020-11-16 20:51:34,0.0,0.344988,1,1,1
2020-11-16 20:51:49,0.00257083,0.407496,1,1,1
2020-11-16 20:51:59,0.00257083,0.451085,1,1,1
2020-11-16 20:52:04,0.00514169,0.474708,1,1,1
2020-11-16 20:52:09,0.00514169,0.495616,1,1,1
2020-11-16 20:52:14,0.00514169,0.516763,1,1,1
2020-11-16 20:52:19,0.00771257,0.538167,1,1,1
2020-11-16 20:52:24,0.00771257,0.556733,1,1,1
2020-11-16 20:52:29,0.0102835,0.578668,1,1,1
2020-11-16 20:52:34,0.0102835,0.597723,1,1,1
2020-11-16 20:52:39,0.0102835,0.623523,1,1,1
2020-11-16 20:52:44,0.0128545,0.64319,1,1,1
2020-11-16 20:52:49,0.0128545,0.663152,1,1,1
2020-11-16 20:52:54,0.0128545,0.68343,1,1,0
2020-11-16 20:52:59,0.0154256,0.704048,1,1,0
2020-11-16 20:53:04,0.0154256,0.72857,1,1,0
2020-11-16 20:53:09,0.0179968,0.746418,1,1,0
2020-11-16 20:53:14,0.0179968,0.764566,1,1,0
2020-11-16 20:53:19,0.0154256,0.783035,1,1,0
2020-11-16 20:53:24,0.0205681,0.801851,1,1,0
2020-11-16 20:53:29,0.0205681,0.824925,1,1,0
2020-11-16 20:53:34,0.0205681,0.840633,1,1,0
2020-11-16 20:53:39,0.0231396,0.864726,1,1,0
2020-11-16 20:53:44,0.0257112,0.885337,1,1,0
2020-11-16 20:53:49,0.0257112,0.910777,1,1,0
2020-11-16 20:53:54,0.0282829,0.928211,1,1,0
2020-11-16 20:53:59,0.0282829,0.94606,1,1,0
2020-11-16 20:54:04,0.0308549,0.969013,1,1,0
2020-11-16 20:54:09,0.0308549,0.987944,1,1,0
2020-11-16 20:54:14,0.033427,1.0124,1,1,0
2020-11-16 20:54:19,0.033427,1.03268,1,1,0
2020-11-16 20:54:24,0.033427,1.05367,1,0,0
2020-11-16 20:54:29,0.0359994,1.08105,1,0,0
2020-11-16 20:54:34,0.0359994,1.10402,1,0,0
2020-11-16 20:54:39,0.038572,1.12195,1,0,0
2020-11-16 20:54:44,0.0411449,1.14696,1,0,0
2020-11-16 20:54:49,0.0411449,1.16666,1,0,0
2020-11-16 20:54:54,0.0411449,1.19444,1,0,0
2020-11-16 20:54:59,0.0437181,1.21663,1,0,0
2020-11-16 20:55:04,0.0437181,1.24024,1,0,0
2020-11-16 20:55:09,0.0462915,1.2656,1,0,0
2020-11-16 20:55:14,0.0462915,1.29319,1,0,0
2020-11-16 20:55:19,0.0462915,1.31318,1,0,0
2020-11-16 20:55:24,0.0462915,1.35859,1,0,0
2020-11-16 20:55:29,0.0488653,1.40026,1,0,0
2020-11-16 20:55:34,0.0488653,1.45602,1,0,0
2020-11-16 20:55:39,0.0488653,1.51989,1,0,0
2020-11-16 20:55:44,0.0488653,1.5708,1,0,0
2020-11-16 20:55:59,0.0462915,1.5708,1,0,0
2020-11-16 20:56:54,0.0437181,1.5708,1,0,0
2020-11-16 20:57:19,0.0411449,1.5708,1,0,0
2020-11-16 20:57:44,0.0514393,1.5708,1,0,0
2020-11-16 20:57:49,0.136679,1.5708,1,0,0
2020-11-16 20:57:54,0.173109,1.5708,1,0,0
2020-11-16 20:57:59,0.207145,1.5708,1,0,0
2020-11-16 20:58:04,0.217665,1.5708,1,0,0
2020-11-16 20:58:09,0.228209,1.5708,1,0,0
2020-11-16 20:58:14,0.241426,1.5708,1,0,0
2020-11-16 20:58:19,0.25203,1.5708,1,0,0
2020-11-16 20:58:24,0.262664,1.5708,1,0,0
2020-11-16 20:58:29,0.275999,1.51989,1,0,0
2020-11-16 20:58:34,0.289384,1.43489,1,0,0
2020-11-16 20:58:39,0.300131,1.43489,1,0,0
2020-11-16 20:58:44,0.319026,1.40026,1,0,0
2020-11-16 20:58:49,0.329875,1.35859,1,0,0
2020-11-16 20:58:54,0.343494,1.33481,1,0,0
2020-11-16 20:58:59,0.35718,1.31318,1,0,0
2020-11-16 20:59:04,0.368178,1.303,1,0,0
2020-11-16 20:59:09,0.379224,1.28371,1,0,0
2020-11-16 20:59:14,0.390319,1.27452,1,0,0
2020-11-16 20:59:19,0.398673,1.25693,1,0,0
2020-11-16 20:59:24,0.409858,1.25693,1,0,0
2020-11-16 20:59:29,0.418282,1.2322,1,0,0
2020-11-16 20:59:34,0.423916,1.21663,1,0,0
2020-11-16 20:59:39,0.438064,1.20909,1,0,0
2020-11-16 20:59:44,0.446598,1.19444,1,0,0
2020-11-16 20:59:49,0.452307,1.18032,1,0,0
2020-11-16 20:59:54,0.4609,1.16666,1,0,0
2020-11-16 20:59:59,0.466648,1.15999,1,0,0
2020-11-16 21:00:04,0.475303,1.14058,1,0,0
2020-11-16 21:00:09,0.481095,1.13428,1,0,0
2020-11-16 21:00:14,0.483997,1.12195,1,0,0
2020-11-16 21:00:19,0.486903,1.1159,1,0,0
2020-11-16 21:00:24,0.489815,1.10402,1,0,0
2020-11-16 21:00:29,0.49273,1.09818,1,0,0
2020-11-16 21:00:34,0.49273,1.0867,1,0,0
2020-11-16 21:00:39,0.489815,1.08105,1,0,0
2020-11-16 21:00:44,0.489815,1.06993,1,0,0
2020-11-16 21:00:49,0.489815,1.05904,1,0,0
2020-11-16 21:00:54,0.486903,1.05367,1,0,0
2020-11-16 21:00:59,0.483997,1.04835,1,0,0
2020-11-16 21:01:04,0.481095,1.04308,1,1,0
2020-11-16 21:01:09,0.475303,1.03268,1,1,0
2020-11-16 21:01:14,0.466648,1.03268,1,1,0
2020-11-16 21:01:19,0.455167,1.02754,1,1,0
2020-11-16 21:01:24,0.44945,1.02246,1,1,0
2020-11-16 21:01:29,0.438064,1.0124,1,1,0
2020-11-16 21:01:34,0.426738,1.00743,1,1,0
2020-11-16 21:01:39,0.415471,1.00743,1,1,0
2020-11-16 21:01:44,0.401464,0.997615,1,1,0
2020-11-16 21:01:49,0.38754,0.992761,1,1,0
2020-11-16 21:01:54,0.370935,0.987944,1,1,0
2020-11-16 21:01:59,0.354437,0.987944,1,1,0
2020-11-16 21:02:04,0.338039,0.987944,1,1,0
2020-11-16 21:02:09,0.321734,0.983161,1,1,0
2020-11-16 21:02:14,0.297441,0.978412,1,1,0
2020-11-16 21:02:19,0.278672,0.978412,1,1,0
2020-11-16 21:02:24,0.260003,0.978412,1,1,0
2020-11-16 21:02:29,0.241426,0.978412,1,1,0
2020-11-16 21:02:34,0.222934,0.978412,1,1,0
2020-11-16 21:02:39,0.201894,0.973696,1,1,0
2020-11-16 21:02:44,0.183558,0.973696,1,1,0
2020-11-16 21:02:49,0.157471,0.978412,1,1,0
2020-11-16 21:02:54,0.123715,0.978412,1,1,0
2020-11-16 21:02:59,0.0694683,0.978412,1,1,0
2020-11-16 21:03:04,0.00771257,0.983161,1,1,0
2020-11-16 21:03:09,0.00514169,0.983161,1,1,0
2020-11-16 21:03:14,0.00257083,0.983161,1,1,0
2020-11-16 21:03:19,0.00257083,0.987944,1,1,0
2020-11-16 21:03:29,0.00257083,0.992761,1,1,0
2020-11-16 21:03:49,0.0,1.00743,1,1,0
2020-11-16 21:04:19,0.0,1.03786,1,1,0
2020-11-16 21:04:29,0.0,1.04835,1,0,0
2020-11-16 21:04:39,0.0,1.05904,1,0,0
2020-11-16 21:04:49,0.0,1.07546,1,0,0
2020-11-16 21:05:09,0.0,1.09818,1,0,0
2020-11-16 21:05:14,0.0,1.10992,1,0,0
2020-11-16 21:05:24,0.0,1.1159,1,0,0
2020-11-16 21:05:39,0.0,1.13428,1,0,0
2020-11-16 21:05:44,0.0,1.14058,1,0,0
2020-11-16 21:05:54,0.0,1.15999,1,0,0
2020-11-16 21:06:49,0.0,1.2322,1,0,0
2020-11-16 21:07:14,0.0,1.25693,1,0,0
2020-11-16 21:08:09,0.0,1.31318,1,0,0
2020-11-16 21:10:44,0.0179968,1.2656,1,0,0
2020-11-16 21:10:49,0.033427,1.24848,1,0,0
2020-11-16 21:10:54,0.0694683,1.2322,1,0,0
2020-11-16 21:10:59,0.128898,1.24024,1,0,0
2020-11-16 21:11:04,0.201894,1.24024,1,0,0
2020-11-16 21:11:09,0.230849,1.22433,1,0,0
2020-11-16 21:11:14,0.246725,1.21663,1,0,0
2020-11-16 21:11:19,0.265327,1.20909,1,0,0
2020-11-16 21:11:24,0.278672,1.2017,1,0,0
2020-11-16 21:11:29,0.289384,1.19444,1,0,0
2020-11-16 21:11:34,0.305518,1.19444,1,0,0
2020-11-16 21:11:39,0.321734,1.18032,1,0,0
2020-11-16 21:11:44,0.332594,1.16666,1,0,0
2020-11-16 21:11:49,0.343494,1.15999,1,0,0
2020-11-16 21:11:54,0.354437,1.15343,1,0,0
2020-11-16 21:11:59,0.368178,1.14058,1,0,0
2020-11-16 21:12:04,0.379224,1.13428,1,0,0
2020-11-16 21:12:09,0.390319,1.12195,1,0,0
2020-11-16 21:12:14,0.398673,1.1159,1,0,0
2020-11-16 21:12:19,0.415471,1.10402,1,0,0
2020-11-16 21:12:24,0.423916,1.0867,1,0,0
2020-11-16 21:12:29,0.438064,1.08105,1,0,0
2020-11-16 21:12:34,0.44945,1.06993,1,0,0
2020-11-16 21:12:39,0.4609,1.05904,1,0,0
2020-11-16 21:12:44,0.472414,1.04835,1,0,0
2020-11-16 21:12:49,0.483997,1.03268,1,1,0
2020-11-16 21:12:54,0.49273,1.02754,1,1,0
2020-11-16 21:12:59,0.507378,1.01741,1,1,0
2020-11-16 21:13:04,0.519183,1.00743,1,1,0
2020-11-16 21:13:09,0.528088,0.992761,1,1,0
2020-11-16 21:13:14,0.540035,0.983161,1,1,0
2020-11-16 21:13:19,0.546041,0.969013,1,1,0
2020-11-16 21:13:24,0.561152,0.955152,1,1,0
2020-11-16 21:13:29,0.573345,0.941557,1,1,0
2020-11-16 21:13:34,0.582553,0.932633,1,1,0
2020-11-16 21:13:39,0.591818,0.915099,1,1,0
2020-11-16 21:13:44,0.604261,0.902206,1,1,0
2020-11-16 21:13:49,0.616812,0.889521,1,1,0
2020-11-16 21:13:54,0.626298,0.868808,1,1,0
2020-11-16 21:13:59,0.63905,0.860664,1,1,0
2020-11-16 21:14:04,0.651923,0.848591,1,1,0
2020-11-16 21:14:09,0.664924,0.83668,1,1,0
2020-11-16 21:14:14,0.67806,0.82104,1,1,0
2020-11-16 21:14:19,0.691335,0.80948,1,1,0
2020-11-16 21:14:24,0.701388,0.794282,1,1,0
